source_index,target_index,edge_weight
68,74,10.65685424949238
68,84,13.313708498984763
69,109,31.970562748477143
69,111,37.4558441227157
70,73,13.0
70,93,45.38477631085023
71,79,11.307135789365265
72,80,10.071067811865476
72,84,10.307135789365265
73,89,14.721349351738361
74,87,10.06449510224598
75,77,4.414213562373095
75,78,30.414213562373096
76,78,4.23606797749979
77,111,70.11269837220809
77,121,36.62741699796952
78,116,29.721349351738358
79,94,17.543203766865055
79,97,19.727922061357855
80,85,3.0
81,83,4.23606797749979
81,101,39.96399003885764
82,91,11.12899020449196
82,98,11.650281539872886
83,101,54.89949493661166
84,88,4.0
85,100,16.549776476484553
86,90,22.242640687119284
86,93,8.65685424949238
87,107,25.48528137423857
88,123,33.87005768508881
88,150,56.905115535811916
89,96,7.242640687119285
89,103,14.135562914111457
90,92,14.414213562373096
91,97,8.23606797749979
91,98,10.82842712474619
92,102,13.071067811865476
93,110,24.963990038857645
94,96,9.0
94,97,32.13556291411145
95,99,4.0
96,108,23.31370849898476
98,104,4.0
99,106,9.478708664619074
99,113,10.650281539872886
100,105,5.0
101,102,19.82842712474619
102,125,25.38477631085024
103,108,6.0
104,112,13.071067811865476
104,137,19.242640687119287
105,109,9.06449510224598
105,123,15.899494936611667
106,113,11.071067811865476
106,118,18.899494936611667
107,120,19.135562914111457
108,117,6.23606797749979
109,114,5.0
110,119,14.128990204491961
110,127,11.65685424949238
111,115,5.0
112,122,20.899494936611667
112,137,19.72792206135786
113,130,12.721349351738361
114,140,20.96399003885765
114,145,20.233345472033854
115,132,9.82842712474619
115,135,11.06449510224598
116,121,44.24264068711929
116,153,27.128990204491963
117,128,8.478708664619075
118,122,7.23606797749979
118,138,15.307135789365267
119,126,11.30056307974577
119,127,16.242640687119284
120,131,5.650281539872885
121,124,6.414213562373095
122,149,41.04163056034261
123,139,6.0
124,134,26.242640687119287
124,155,29.38477631085024
125,133,25.819131909660758
125,136,11.064495102245981
125,146,11.650281539872886
126,136,21.242640687119287
126,192,60.319329098185015
127,129,8.0
127,178,33.242640687119284
128,129,33.24264068711929
128,143,10.82842712474619
129,157,27.449271413096216
130,131,8.0
130,138,17.82842712474619
130,141,7.414213562373095
131,150,25.62084428835003
132,134,4.0
132,135,8.82842712474619
133,144,7.576491222541475
134,148,13.242640687119284
135,142,6.4787086646190755
136,146,15.899494936611667
137,149,13.242640687119286
138,172,63.526911934581186
139,145,12.640986324787455
139,147,12.242640687119286
140,142,11.23606797749979
140,145,20.404918347287662
141,173,22.12899020449196
141,175,34.92798007771529
142,148,20.89292222699217
142,163,16.89292222699217
143,157,18.142135623730955
143,179,23.650281539872886
144,160,13.064495102245981
144,180,43.863484975469305
145,147,13.43397840021018
145,154,9.0
146,156,13.899494936611667
147,158,25.128990204491963
147,159,10.404918347287666
148,155,9.071067811865476
149,152,3.82842712474619
150,162,6.414213562373095
151,152,6.0
151,176,14.65685424949238
152,172,9.23606797749979
153,165,5.414213562373095
154,159,5.414213562373095
154,166,11.65685424949238
155,164,4.0
156,160,10.82842712474619
156,192,19.414213562373096
157,161,3.0
158,162,31.65685424949238
158,181,31.37820360123074
159,181,13.99070478491457
160,169,4.0
161,179,15.135562914111457
162,174,9.242640687119284
163,166,23.414213562373096
163,170,19.82842712474619
164,167,7.414213562373095
164,170,3.82842712474619
165,171,3.414213562373095
166,200,24.963990038857645
167,168,13.242640687119286
167,187,12.23606797749979
168,171,42.77995987511004
168,182,7.0
168,185,26.899494936611667
169,180,15.485281374238571
169,197,18.89292222699217
170,190,12.89292222699217
171,183,13.0
172,177,4.414213562373095
173,174,17.886349517372675
173,175,32.47870866461908
173,189,9.886349517372675
174,184,8.82842712474619
175,186,14.89292222699217
176,177,10.0
176,188,7.89292222699217
177,191,7.23606797749979
178,204,18.478708664619074
179,213,23.72134935173836
180,209,24.206630725976932
181,200,32.37820360123074
181,240,37.79241716360383
182,187,11.576491222541474
182,196,11.071067811865476
183,185,16.82842712474619
183,193,15.89292222699217
183,242,32.79008315442217
184,189,12.650281539872886
184,195,8.886349517372675
184,222,25.404918347287666
185,193,5.0
186,191,35.071067811865476
186,210,24.970562748477143
187,190,6.0
187,198,11.26240552495637
188,191,14.99070478491457
188,194,13.714776642118863
189,202,8.576491222541476
189,205,30.14213562373095
190,201,22.31370849898476
191,229,25.640986324787455
192,197,6.82842712474619
193,199,16.478708664619074
194,216,41.55634918610404
195,202,7.650281539872885
195,221,15.187600727863643
196,198,9.23606797749979
196,199,4.0
197,207,8.0
198,206,34.647559034406946
198,232,20.89292222699217
199,226,21.54977647648455
200,212,10.485281374238571
201,206,7.0
201,208,10.89292222699217
202,203,3.0
203,211,7.06449510224598
203,214,5.23606797749979
204,219,15.071067811865476
204,233,16.071067811865476
205,217,28.65685424949238
205,220,9.892922226992171
206,208,7.47213595499958
206,234,32.89019972152624
207,209,5.0
207,227,12.650281539872886
208,212,3.0
208,277,40.87005768508879
209,227,14.899494936611664
210,217,10.650281539872886
210,225,6.576491222541475
210,229,22.135562914111453
211,214,6.23606797749979
211,220,13.82842712474619
212,255,29.14213562373095
213,215,3.0
213,216,6.0
214,221,7.123105625617661
215,223,20.31370849898476
215,228,20.899494936611664
216,251,25.556349186104047
217,224,6.0
218,219,4.0
219,237,13.65685424949238
220,231,17.899494936611667
221,222,9.47213595499958
221,245,34.55634918610404
221,271,26.12310562561766
222,240,51.963990038857645
222,276,29.162277660168378
223,228,4.0
223,230,7.82842712474619
224,225,8.0
224,236,11.071067811865476
225,235,6.0
226,242,17.313708498984763
226,249,13.89292222699217
227,237,68.89949493661167
227,247,7.414213562373095
227,306,77.24168857670004
228,230,4.414213562373095
229,239,14.478708664619077
229,241,16.307135789365265
230,233,7.414213562373095
231,236,12.828427124746192
231,245,9.892922226992171
232,234,10.0
232,253,14.307135789365265
233,238,4.650281539872885
234,277,27.798989873223334
235,239,9.414213562373096
235,246,8.478708664619075
236,244,5.414213562373095
237,243,6.650281539872885
238,243,7.650281539872885
238,262,12.06449510224598
239,248,7.06449510224598
240,255,41.37163089161125
240,270,15.89292222699217
241,264,33.14213562373095
241,289,28.43681412460242
242,258,8.82842712474619
243,257,11.848191962583275
243,261,9.99070478491457
244,246,9.0
244,252,5.656854249492381
245,250,5.650281539872885
246,254,7.06449510224598
247,256,14.485281374238571
247,295,25.07106781186548
248,267,10.721349351738361
248,289,38.0613953981797
249,253,5.414213562373095
250,252,14.0
250,271,36.963990038857645
251,263,7.414213562373095
251,266,37.89292222699217
252,254,19.72134935173836
253,273,10.0
254,267,9.478708664619074
255,281,35.20005801635743
255,284,11.650281539872886
256,259,10.414213562373096
256,286,14.656854249492381
257,261,10.886349517372675
257,265,13.828427124746192
258,272,9.650281539872886
258,282,12.019764837837084
259,260,18.478708664619077
259,274,7.06449510224598
260,265,12.414213562373096
260,275,6.23606797749979
261,262,7.0
262,266,11.414213562373096
262,313,28.071067811865476
263,264,6.0
263,293,30.798989873223334
264,299,25.62084428835003
265,285,11.06449510224598
266,293,22.14213562373095
267,297,21.38477631085024
267,302,23.37820360123074
268,269,8.414213562373096
268,278,13.12899020449196
269,270,14.414213562373096
269,278,8.0
270,279,13.064495102245981
270,283,7.0
271,276,8.06449510224598
271,291,9.650281539872886
272,282,12.071067811865476
272,298,15.307135789365265
273,303,18.135562914111457
273,307,19.892922226992173
274,275,12.414213562373096
274,287,10.071067811865476
275,285,12.478708664619074
276,292,17.656854249492383
276,350,45.970562748477136
277,281,3.23606797749979
278,292,17.255832815336873
278,294,10.019764837837085
279,280,3.0
279,283,10.82842712474619
280,288,26.242640687119287
280,337,35.656854249492376
281,305,20.378203601230744
281,347,45.23296827343351
282,296,8.06449510224598
283,294,7.656854249492381
284,288,4.23606797749979
285,290,2.8284271247461903
286,287,4.0
286,295,12.65685424949238
287,338,39.62741699796952
288,358,43.89949493661167
289,299,5.576491222541475
289,302,28.404918347287666
290,313,41.384776310850235
291,324,42.2776985378424
291,350,34.242640687119284
293,339,40.35533905932738
294,314,12.828427124746192
295,301,4.0
296,303,8.650281539872886
296,308,7.23606797749979
297,300,8.0
297,302,25.82842712474619
298,304,9.47213595499958
298,308,20.30713578936526
299,323,18.071067811865476
300,325,19.96399003885765
301,306,11.414213562373096
301,312,6.414213562373095
303,309,7.23606797749979
304,326,15.365746312736945
305,307,14.064495102245981
305,327,16.82842712474619
306,311,7.0710678118654755
307,316,5.0
308,317,4.82842712474619
309,317,8.650281539872886
309,318,6.06449510224598
310,311,6.0
310,315,7.414213562373095
311,320,9.89292222699217
312,319,7.06449510224598
312,321,8.82842712474619
313,322,6.478708664619075
314,337,24.37820360123074
314,394,50.035057850723106
316,318,9.0
316,328,10.071067811865476
317,333,13.0
318,333,19.549776476484553
319,320,9.0
319,321,4.23606797749979
319,331,10.0
320,331,16.99070478491457
321,329,9.478708664619074
322,336,12.650281539872886
322,339,47.38477631085023
323,335,15.071067811865477
323,390,39.970562748477136
324,325,4.0
324,344,16.135562914111457
325,330,7.89292222699217
326,353,24.38477631085024
326,377,34.970562748477136
327,328,6.0
327,332,8.06449510224598
327,342,9.23606797749979
328,346,10.23606797749979
329,331,10.886349517372675
329,334,6.650281539872885
330,344,19.899494936611667
330,365,35.21320343559643
331,348,7.47213595499958
332,345,6.414213562373095
332,347,32.31370849898477
333,351,8.414213562373096
334,340,13.848191962583275
334,348,15.071067811865476
334,355,8.82842712474619
335,371,29.03505785072312
335,381,27.313708498984763
336,343,3.0
337,354,7.82842712474619
338,340,6.0
338,341,9.0
338,356,15.071067811865476
339,364,18.96399003885765
340,349,4.414213562373095
341,356,9.0
341,359,39.31370849898475
342,345,5.0
342,361,8.06449510224598
343,357,9.30056307974577
343,363,9.82842712474619
344,368,27.36890838614531
345,352,4.414213562373095
346,361,8.65685424949238
346,375,23.970562748477143
347,360,7.06449510224598
348,370,13.242640687119287
349,355,10.06449510224598
349,380,21.727922061357855
350,368,16.82842712474619
351,353,7.0
351,366,8.82842712474619
352,383,18.89292222699217
352,393,33.6919121002155
353,376,19.142135623730955
354,369,22.556349186104047
354,373,12.82842712474619
355,362,4.0
356,380,14.892922226992171
356,395,24.61427157873053
357,359,6.0
357,363,9.242640687119286
358,367,9.30056307974577
358,369,9.478708664619075
359,395,31.04163056034262
360,367,15.48528137423857
360,374,9.0
361,383,14.242640687119287
362,370,13.89292222699217
362,409,31.384776310850235
363,388,15.721349351738361
364,384,13.65685424949238
365,372,5.23606797749979
365,385,42.549776476484546
366,375,11.071067811865476
366,387,11.242640687119286
367,382,9.899494936611665
367,386,13.899494936611667
368,385,27.122417494872465
368,391,7.404918347287665
368,392,32.11308686849236
368,408,68.26660921290215
369,382,6.82842712474619
370,378,6.123105625617661
371,372,7.0
371,381,11.65685424949238
372,407,16.82842712474619
373,401,18.72792206135786
373,405,15.414213562373096
374,386,6.06449510224598
374,393,9.478708664619075
375,379,3.0
376,377,8.23606797749979
376,402,22.505046212075655
378,406,20.85102768697552
378,454,41.819131909660754
379,387,6.650281539872885
379,399,27.54977647648455
380,397,6.0
381,389,3.414213562373095
382,401,9.892922226992171
383,399,8.0
384,403,11.714776642118863
385,408,33.14213562373095
386,404,9.82842712474619
387,400,7.0
388,455,44.20663072597692
389,390,5.0
389,419,19.89292222699217
390,403,17.72134935173836
391,392,24.656854249492383
391,420,18.82842712474619
392,394,12.414213562373096
393,396,3.0
394,398,4.0
395,425,31.277698537842408
395,445,38.2776985378424
396,404,6.242640687119285
396,412,11.242640687119286
397,409,10.89292222699217
398,415,24.31370849898476
398,432,19.65685424949238
399,413,8.650281539872886
400,402,4.0
401,411,8.0
402,460,47.86076247000337
403,422,16.11381041053223
404,412,11.89292222699217
405,416,9.485281374238571
405,417,10.72134935173836
406,418,18.899494936611667
406,428,20.55634918610405
407,408,9.0
407,410,4.0
409,425,9.23606797749979
410,419,17.071067811865476
410,429,10.650281539872886
411,417,3.6502815398728847
411,440,25.206630725976932
412,421,6.650281539872885
413,414,4.0
413,466,35.242640687119284
414,424,20.135562914111453
414,437,21.142135623730955
415,416,9.0
415,432,27.72792206135786
416,423,13.89292222699217
417,423,7.576491222541475
417,433,8.47213595499958
418,428,9.30056307974577
419,422,23.194173437483137
419,429,19.478708664619074
420,427,7.8863495173726745
420,436,8.82842712474619
421,424,4.0
421,438,12.721349351738361
422,449,16.242640687119284
422,455,54.43997619801078
422,468,48.28427124746189
423,433,5.06449510224598
424,437,8.242640687119286
425,435,6.650281539872885
425,439,8.242640687119286
426,430,6.414213562373095
426,431,4.23606797749979
427,431,24.82842712474619
427,436,10.06449510224598
428,467,33.04163056034261
429,434,3.414213562373095
430,434,22.82842712474619
430,450,15.721349351738361
431,457,32.21320343559643
432,441,7.4787086646190755
433,447,17.313708498984763
433,456,16.99070478491457
434,446,8.82842712474619
435,442,7.06449510224598
435,443,4.242640687119286
436,444,11.30056307974577
436,451,10.0
437,438,20.721349351738358
437,466,28.970562748477143
438,440,9.0
439,443,3.414213562373095
439,463,23.135562914111453
440,447,11.65685424949238
441,444,15.23606797749979
441,448,5.23606797749979
442,454,20.135562914111453
443,481,32.72134935173836
444,451,12.307135789365265
444,476,27.899494936611667
445,474,27.91925977444875
446,450,15.478708664619075
446,453,5.414213562373095
447,456,18.899494936611667
448,452,6.0
448,476,21.899494936611667
449,487,31.72134935173836
449,497,42.20663072597693
450,458,9.89292222699217
450,506,48.34876634970787
451,457,11.06449510224598
451,461,8.0
452,462,33.72792206135785
452,469,22.37820360123074
453,458,6.656854249492381
453,475,20.478708664619077
454,459,5.414213562373095
455,474,33.679454811721705
456,462,14.82842712474619
457,461,11.82842712474619
458,473,11.0
459,467,16.48528137423857
459,477,12.414213562373096
460,464,6.650281539872885
460,470,7.7678289356323695
461,465,4.23606797749979
462,472,13.485281374238571
463,478,12.478708664619074
463,489,26.206630725976932
464,470,4.47213595499958
464,471,2.8284271247461903
466,488,18.0
467,498,28.38477631085024
468,479,18.54320376686506
468,487,39.03505785072312
469,472,7.0
469,482,29.72792206135785
470,471,5.99070478491457
470,480,11.05519988716055
471,480,13.26240552495637
472,491,25.970562748477143
473,475,4.414213562373095
473,508,31.20663072597693
474,483,9.82842712474619
474,496,14.245165457218397
475,511,25.23606797749979
476,482,6.0
477,481,19.478708664619077
477,498,15.828427124746192
478,484,6.47213595499958
479,495,22.54977647648455
479,526,31.242640687119287
480,494,63.721349351738354
480,563,68.66904755831213
481,486,9.65685424949238
481,507,19.883627011906743
482,485,3.414213562373095
483,502,12.414213562373096
484,486,4.0
484,505,28.155327751948537
485,499,9.0
485,506,48.71862684627242
486,507,22.556349186104047
487,497,24.307135789365265
487,518,22.071067811865476
488,492,4.414213562373095
488,493,4.414213562373095
489,505,10.0
490,492,20.242640687119284
490,501,40.277698537842404
491,500,47.656854249492376
491,501,16.478708664619077
492,547,34.071067811865476
493,494,4.0
493,530,25.82842712474619
494,565,50.17719347445406
495,496,3.0
495,519,23.54977647648455
496,503,5.82842712474619
497,510,12.485281374238571
498,515,14.485281374238571
499,500,4.0
499,504,5.23606797749979
500,520,18.65685424949238
501,516,18.142135623730955
501,545,33.44927141309621
502,503,6.0
502,509,5.0
503,525,16.414213562373096
504,533,20.242640687119284
505,517,13.721349351738361
505,528,16.886349517372675
506,512,13.064495102245981
506,549,32.30441328389933
507,515,9.071067811865476
508,512,4.0
508,514,18.22677276241436
509,517,15.071067811865476
509,524,11.0
510,511,15.23606797749979
510,518,36.071067811865476
510,553,26.071067811865476
511,513,4.0
512,535,18.071067811865476
513,514,4.23606797749979
513,553,24.31370849898476
514,535,28.505046212075655
514,579,34.071067811865476
515,531,10.82842712474619
516,521,11.65685424949238
516,534,11.65685424949238
517,523,6.23606797749979
518,527,37.819131909660754
518,557,22.88362701190674
519,525,13.414213562373096
519,526,6.0
520,533,16.478708664619077
520,580,33.03505785072312
521,522,7.0
521,534,15.071067811865476
522,539,9.307135789365265
523,528,12.650281539872886
523,532,7.650281539872885
524,525,7.0
524,532,7.650281539872885
524,544,9.23606797749979
525,570,21.414213562373096
526,529,4.23606797749979
527,529,6.23606797749979
527,557,35.02848514110363
528,538,4.650281539872885
529,556,15.071067811865477
530,548,10.242640687119286
530,550,11.478708664619075
531,537,8.650281539872886
531,542,7.4787086646190755
532,544,10.65685424949238
533,541,3.82842712474619
534,569,21.14213562373095
535,559,14.071067811865476
536,542,11.699596848159135
536,543,24.95153275036385
536,552,7.60555127546399
537,540,35.071067811865476
537,578,22.31370849898476
538,540,3.0
538,613,38.20663072597692
539,547,13.65685424949238
539,584,25.72792206135786
540,578,33.04163056034261
541,549,26.899494936611667
541,616,43.161900461568024
542,566,13.233345472033857
542,592,28.090832649702563
543,581,21.727922061357855
544,567,10.414213562373096
545,546,6.0
545,551,5.23606797749979
546,560,8.650281539872886
547,555,5.0
548,550,6.0
548,558,5.8863495173726745
549,561,10.06449510224598
549,600,25.313708498984763
550,564,7.0
551,554,9.23606797749979
551,562,3.82842712474619
552,566,6.06449510224598
552,581,21.970562748477143
553,593,19.242640687119287
554,580,22.37820360123074
555,558,8.23606797749979
555,573,8.0
556,589,27.57611402394113
556,597,21.485281374238568
557,575,20.135562914111453
557,587,16.89292222699217
558,564,11.242640687119286
558,573,11.89292222699217
559,561,4.0
559,568,5.06449510224598
560,562,3.0
560,571,8.65685424949238
561,607,24.792417163603837
562,588,13.828427124746192
563,565,4.16227766016838
563,574,31.656854249492383
563,586,9.576491222541474
564,576,6.82842712474619
565,577,11.071067811865476
566,572,4.0
567,570,8.82842712474619
567,636,34.47870866461908
568,619,28.556349186104043
569,571,3.0
569,594,33.55634918610404
570,596,13.242640687119286
571,603,19.899494936611664
572,606,19.88362701190674
572,620,30.02848514110363
573,605,13.828427124746192
575,583,17.07106781186548
575,587,25.307135789365265
576,585,3.82842712474619
576,610,21.20005801635744
577,585,12.650281539872886
577,586,12.242640687119284
578,582,3.0
579,619,22.72792206135786
579,627,25.30713578936526
580,590,8.65685424949238
580,617,22.97056274847714
581,611,15.242640687119286
582,592,12.65685424949238
582,621,22.556349186104047
583,593,16.06449510224598
583,637,26.640986324787455
584,594,4.82842712474619
584,599,12.242640687119284
585,595,6.0
586,591,8.06449510224598
587,589,5.23606797749979
587,645,32.203908220510996
588,603,7.06449510224598
588,617,18.96399003885765
589,598,9.828427124746192
589,615,13.307135789365265
590,601,9.65685424949238
590,635,23.721349351738358
591,639,26.14213562373095
592,602,5.0
593,630,19.414213562373096
594,604,5.06449510224598
595,614,14.721349351738361
595,652,37.93455278733478
596,608,11.071067811865476
596,678,39.89949493661166
597,598,4.0
597,608,22.071067811865476
598,615,11.65685424949238
599,604,6.23606797749979
599,605,8.414213562373096
600,607,5.414213562373095
600,616,8.650281539872886
601,622,18.785844453984343
602,606,6.82842712474619
602,618,7.650281539872885
603,649,22.071067811865476
604,628,13.414213562373096
605,609,4.0
606,618,8.478708664619074
606,643,28.035057850723124
607,616,10.848191962583273
608,659,30.870057685088813
609,610,9.0
609,624,7.0
610,614,6.82842712474619
611,620,12.89292222699217
611,677,34.31370849898475
612,613,2.414213562373095
612,632,15.469413449533645
613,636,20.142135623730955
614,629,9.478708664619074
615,626,6.0
616,625,38.670046377709966
616,631,8.43397840021018
617,623,4.0
618,663,20.65685424949238
619,625,4.0
620,643,7.414213562373095
621,632,20.899494936611664
622,631,14.064495102245981
622,635,29.89292222699217
623,644,9.65685424949238
623,647,11.89292222699217
624,638,8.714776642118863
624,641,12.485281374238571
625,627,17.0
625,640,5.23606797749979
626,657,16.071067811865476
626,659,16.135562914111457
627,634,4.82842712474619
628,638,6.8863495173726745
629,641,10.242640687119286
629,652,35.31370849898476
630,633,10.576491222541474
630,634,7.0
630,654,8.16227766016838
631,651,8.0
632,666,25.556349186104047
632,701,45.52033922496169
633,637,11.812559200041264
634,655,8.0
635,646,6.242640687119285
636,656,7.0
637,648,8.650281539872886
637,665,9.828427124746192
638,681,24.77995987511004
639,642,5.0
639,650,10.06449510224598
640,672,17.307135789365265
640,688,28.785844453984343
641,698,39.04163056034261
642,658,8.414213562373096
643,653,5.0
644,646,5.0
644,647,11.242640687119286
645,648,6.0
645,660,18.071067811865476
646,667,10.0
647,649,4.0
648,665,11.242640687119284
649,662,7.60555127546399
650,652,6.23606797749979
650,658,16.064495102245978
651,661,5.06449510224598
651,673,12.478708664619074
652,712,59.83404772394644
653,677,17.135562914111457
653,695,29.963990038857645
654,655,8.0
654,676,11.828427124746192
655,664,4.0
656,666,4.82842712474619
656,678,22.37820360123074
657,660,4.0
657,670,13.071067811865476
658,669,9.478708664619075
659,668,5.0
660,680,15.307135789365265
661,728,53.61427157873052
662,682,49.466690944067714
662,686,23.899494936611664
662,697,30.647181835806606
662,704,30.071067811865476
663,701,33.55634918610404
664,674,8.478708664619075
664,676,10.899494936611667
665,679,9.414213562373096
666,671,4.0
667,686,13.892922226992171
667,719,42.863484975469305
668,670,5.0
668,675,5.8863495173726745
671,684,15.071067811865476
671,690,13.99070478491457
672,674,7.0
672,688,21.135562914111453
673,720,40.856912265849815
674,725,38.07106781186547
675,685,22.64755903440695
675,691,14.307135789365265
676,683,5.414213562373095
677,687,6.0
678,685,5.23606797749979
679,692,18.899494936611667
679,708,42.21320343559643
680,708,23.899494936611664
681,682,6.324555320336759
681,694,9.485281374238571
681,698,43.71862684627243
681,722,29.89292222699217
682,689,7.812559200041265
683,692,7.3005630797457695
683,703,18.65685424949238
684,685,11.0
684,690,14.81913190966076
685,693,7.848191962583274
686,709,20.485281374238568
687,730,34.135562914111446
688,728,40.62741699796952
689,694,5.06449510224598
689,699,14.899494936611667
690,702,29.785844453984343
690,732,33.37163089161125
691,693,7.414213562373095
691,718,37.10612566258859
692,700,9.0
693,696,5.16227766016838
694,713,17.313708498984763
695,714,15.478708664619074
695,723,23.543203766865055
696,726,38.647181835806606
696,732,50.35533905932737
697,699,6.0
697,704,23.485281374238568
698,710,13.313708498984763
699,713,14.485281374238571
700,703,10.06449510224598
700,705,3.82842712474619
701,707,6.0
702,707,15.478708664619074
702,737,28.970562748477143
703,725,15.071067811865476
704,711,3.82842712474619
705,740,34.34219364008838
705,754,31.89292222699217
706,710,3.0
706,716,17.478708664619077
707,717,6.242640687119286
707,738,23.64755903440695
708,718,8.404918347287664
709,711,6.0
709,719,32.48528137423857
710,749,36.526911934581186
711,756,39.69848480983498
712,716,22.478708664619077
713,715,3.0
714,721,7.650281539872885
714,723,11.899494936611667
715,722,11.89292222699217
715,756,30.62084428835002
716,734,23.14213562373095
717,724,21.48528137423857
717,750,28.38477631085024
718,726,5.06449510224598
718,739,26.798989873223334
719,720,7.47213595499958
720,728,39.88362701190674
720,755,22.071067811865476
721,723,13.89292222699217
721,724,3.414213562373095
722,729,5.0
723,727,3.6502815398728847
724,750,17.892922226992173
725,733,7.414213562373095
726,731,4.0
727,730,7.414213562373095
727,744,12.23606797749979
728,746,39.13556291411146
728,751,12.699596848159135
729,741,14.307135789365265
729,747,12.242640687119284
730,735,4.414213562373095
731,753,26.963990038857645
732,737,4.23606797749979
733,742,11.242640687119284
733,745,8.650281539872886
734,736,5.0
734,764,61.03505785072312
735,743,7.82842712474619
735,759,45.89292222699217
737,761,10.0
738,765,10.242640687119286
738,766,11.478708664619074
739,740,5.0
739,753,4.23606797749979
740,762,9.65685424949238
741,747,12.82842712474619
741,748,8.414213562373096
742,745,6.23606797749979
742,746,3.0
743,744,7.0
743,759,5.414213562373095
744,760,4.82842712474619
745,754,13.738768882709854
745,767,6.23606797749979
747,757,4.650281539872885
748,752,9.242640687119284
748,758,10.82842712474619
749,752,5.0
749,764,6.242640687119286
750,760,21.899494936611667
751,763,4.82842712474619
752,758,4.414213562373095
753,762,13.071067811865476
754,762,22.650281539872886
755,763,36.30056307974577
756,757,20.65685424949238
758,764,10.06449510224598
759,760,11.06449510224598
765,766,8.0
